gene,pt214_mTEC.hi_new_Aligned.out.bam,pt214_mTEC.lo_new_Aligned.out.bam,pt221_mTEC.hi_new_Aligned.out.bam,pt221_mTEC.lo_new_Aligned.out.bam,pt226_mTEC.hi_new_Aligned.out.bam,pt226_mTEC.lo_new_Aligned.out.bam
ENSG00000271338.1,0,0,0,0,0,0
ENSG00000271339.1,0,0,0,0,0,0
ENSG00000271340.1,11,0,1,0,7,0
ENSG00000271343.1,0,0,0,0,0,0
ENSG00000271344.1,215,255,101,148,152,273
ENSG00000271346.1,0,0,0,0,0,0
ENSG00000271349.1,0,0,0,0,0,0
ENSG00000271350.1,2,0,0,0,0,0
ENSG00000271351.1,0,0,0,0,0,0
ENSG00000271353.1,0,0,0,0,0,0
ENSG00000271355.1,0,0,0,0,0,0
ENSG00000271356.1,0,0,0,0,0,0
ENSG00000271357.1,0,0,0,0,0,0
ENSG00000271358.1,0,0,0,0,0,0
ENSG00000271360.1,63,34,37,31,50,21
ENSG00000271361.1,53,136,41,51,43,55
ENSG00000271362.1,0,0,0,0,0,0
ENSG00000271364.1,0,0,0,0,0,0
ENSG00000271365.1,0,0,0,0,0,0
ENSG00000271366.1,852,952,187,206,158,320
ENSG00000271367.1,114,144,42,51,67,77
ENSG00000271368.1,5,0,0,0,1,0
ENSG00000271369.1,3,21,3,3,2,0
ENSG00000271370.1,0,0,3,1,2,0
ENSG00000271373.1,0,0,0,0,0,0
ENSG00000271375.1,0,0,0,0,0,0
ENSG00000271377.1,8,0,4,1,0,2
ENSG00000271378.1,5,26,0,3,0,3
ENSG00000271379.1,2,0,0,0,1,0
ENSG00000271380.1,1332,1210,409,624,462,640
ENSG00000271381.2,0,0,0,0,0,0
ENSG00000271382.1,42,90,10,19,4,21
ENSG00000271383.7,970,814,433,372,442,398
ENSG00000271384.1,4,10,4,3,7,6
ENSG00000271385.1,0,0,0,0,0,0
ENSG00000271386.1,0,0,0,0,0,0
ENSG00000271387.1,13,39,11,15,5,7
ENSG00000271389.1,0,0,0,0,0,0
ENSG00000271390.1,3,0,2,2,5,5
ENSG00000271392.1,0,0,10,3,5,1
ENSG00000271394.1,0,0,0,0,0,0
ENSG00000271395.2,4,0,0,0,0,0
ENSG00000271396.1,12,23,17,9,1,20
ENSG00000271397.1,0,0,1,0,0,0
ENSG00000271398.1,0,0,1,1,5,1
ENSG00000271399.1,3,0,0,0,2,0
ENSG00000271400.1,0,0,1,0,0,0
ENSG00000271401.1,17,29,10,7,4,9
ENSG00000271402.1,0,0,0,0,0,0
ENSG00000271404.1,9,15,6,12,12,6
ENSG00000271408.1,0,0,0,0,0,0
ENSG00000271409.1,4,0,2,2,3,3
ENSG00000271410.1,9,0,1,0,7,1
ENSG00000271412.1,18,3,0,9,0,19
ENSG00000271413.1,0,0,0,0,0,0
ENSG00000271414.1,0,0,1,6,2,5
ENSG00000271415.1,15,0,3,12,4,8
ENSG00000271418.1,0,0,0,0,0,0
ENSG00000271419.1,0,0,0,0,0,0
ENSG00000271420.1,0,0,1,0,0,0
ENSG00000271421.1,0,0,0,0,0,0
ENSG00000271423.1,0,0,0,0,0,0
ENSG00000271424.1,11,28,8,17,2,3
ENSG00000271425.9,1825,1257,871,618,776,778
ENSG00000271426.1,6,0,6,4,1,10
ENSG00000271427.1,9,7,9,6,10,14
ENSG00000271428.1,76,81,12,11,17,12
ENSG00000271429.1,0,19,0,0,0,0
ENSG00000271433.1,0,0,0,0,0,0
ENSG00000271434.3,8,2,1,0,5,0
ENSG00000271435.1,0,0,0,0,0,0
ENSG00000271437.1,0,3,4,1,1,0
ENSG00000271439.1,0,0,0,0,0,0
ENSG00000271440.1,0,0,0,0,0,0
ENSG00000271443.1,0,0,3,1,0,3
ENSG00000271447.6,221,162,244,31,352,45
ENSG00000271449.8,0,0,0,0,0,0
ENSG00000271452.1,251,300,151,180,161,208
ENSG00000271454.1,16,5,2,1,1,5
ENSG00000271455.1,0,0,0,0,0,0
ENSG00000271456.1,0,0,0,0,0,0
ENSG00000271457.1,0,0,0,0,0,0
ENSG00000271459.1,10,0,0,0,0,0
ENSG00000271461.1,22,2,4,0,3,1
ENSG00000271462.1,0,0,0,0,0,0
ENSG00000271464.1,0,0,0,0,0,0
ENSG00000271465.1,10,0,0,0,0,0
ENSG00000271466.1,0,2,1,0,0,0
ENSG00000271468.1,0,0,0,0,0,0
ENSG00000271474.1,283,325,211,180,92,172
ENSG00000271475.1,0,11,0,0,2,0
ENSG00000271477.1,0,0,0,2,0,0
ENSG00000271480.1,0,0,0,0,0,0
ENSG00000271482.1,7,0,1,0,1,2
ENSG00000271483.1,0,22,1,2,0,0
ENSG00000271484.1,4,0,0,0,0,2
ENSG00000271486.1,1,0,0,0,0,0
ENSG00000271488.1,0,0,1,0,0,0
ENSG00000271490.1,5,0,1,0,0,2
ENSG00000271491.1,0,0,0,1,0,0
ENSG00000271492.1,0,0,0,0,0,0
ENSG00000271494.1,0,0,0,0,0,0
ENSG00000271495.1,0,0,0,0,0,0
ENSG00000271496.1,0,0,0,0,0,0
ENSG00000271498.1,0,0,0,0,0,0
ENSG00000271499.1,7,2,0,1,0,0
ENSG00000271500.1,15,7,12,2,10,6
ENSG00000271502.1,0,0,0,0,0,0
ENSG00000271503.6,3202,1790,1393,417,1978,589
ENSG00000271507.1,0,0,0,0,0,0
ENSG00000271508.1,1,0,0,0,0,0
ENSG00000271509.1,6,0,2,0,0,2
ENSG00000271511.1,12,21,8,12,8,11
ENSG00000271519.1,0,0,0,0,1,4
ENSG00000271522.1,2,3,0,0,0,0
ENSG00000271523.1,0,0,0,0,0,0
ENSG00000271524.1,90,34,19,11,26,13
ENSG00000271525.1,0,0,0,1,0,0
ENSG00000271526.1,0,0,0,0,0,0
ENSG00000271527.1,5,0,0,3,0,0
ENSG00000271530.1,0,0,0,0,0,0
ENSG00000271532.1,32,0,18,3,13,1
ENSG00000271533.1,2197,2902,646,967,438,1324
ENSG00000271536.1,0,5,0,0,0,0
ENSG00000271537.1,17,30,6,14,7,10
ENSG00000271538.6,21,10,8,12,16,26
ENSG00000271543.1,0,0,0,2,0,0
ENSG00000271544.1,0,0,0,0,0,0
ENSG00000271546.1,0,0,0,0,0,1
ENSG00000271547.1,10,38,6,19,1,4
ENSG00000271550.1,94,66,33,17,24,43
ENSG00000271551.2,161,152,95,114,87,123
ENSG00000271553.1,192,209,90,105,66,151
ENSG00000271554.1,202,178,84,87,70,104
ENSG00000271555.1,155,293,40,78,38,116
ENSG00000271557.1,14,12,10,8,2,3
ENSG00000271558.1,1,0,0,0,0,0
ENSG00000271559.1,0,0,0,0,0,0
ENSG00000271560.1,0,0,0,0,0,0
ENSG00000271563.1,0,0,1,0,0,0
ENSG00000271564.2,1,0,0,0,0,0
ENSG00000271565.1,0,0,0,0,0,0
ENSG00000271567.1,0,0,2,0,0,0
ENSG00000271568.1,0,0,0,0,0,0
ENSG00000271569.1,9,0,1,0,4,0
ENSG00000271573.1,6,0,1,0,11,0
ENSG00000271576.1,122,132,46,121,36,53
ENSG00000271578.1,0,0,0,0,0,0
ENSG00000271579.1,36,0,17,21,25,2
ENSG00000271580.1,128,176,41,45,37,89
ENSG00000271581.1,1585,739,18510,6013,5536,1569
ENSG00000271582.1,0,0,0,0,0,0
ENSG00000271583.1,0,0,0,0,0,0
ENSG00000271584.2,11,25,5,5,7,14
ENSG00000271585.1,0,0,0,0,0,0
ENSG00000271586.1,0,0,0,0,0,0
ENSG00000271587.1,0,19,0,3,0,1
ENSG00000271588.1,0,0,0,0,0,0
ENSG00000271589.1,0,0,0,0,2,0
ENSG00000271590.1,24,0,8,6,4,5
ENSG00000271595.1,0,0,0,0,0,0
ENSG00000271596.1,0,0,0,0,0,1
ENSG00000271597.1,0,0,0,0,2,0
ENSG00000271598.1,0,0,0,0,0,0
ENSG00000271600.1,0,0,0,0,1,0
ENSG00000271601.4,4320,5095,2586,2676,1991,2748
ENSG00000271602.1,0,13,4,1,8,0
ENSG00000271605.6,514,356,211,39,166,73
ENSG00000271606.1,7,0,0,0,0,0
ENSG00000271607.1,6,0,3,9,0,3
ENSG00000271608.1,1,0,0,0,2,1
ENSG00000271609.1,0,0,0,0,0,0
ENSG00000271611.1,0,0,0,0,0,0
ENSG00000271612.1,0,13,0,0,0,1
ENSG00000271614.1,286,375,148,221,141,193
ENSG00000271615.1,128,46,22,28,34,16
ENSG00000271616.1,0,0,0,0,0,0
ENSG00000271618.1,0,0,0,0,0,0
ENSG00000271620.1,0,0,0,0,0,0
ENSG00000271621.1,0,0,0,0,0,0
ENSG00000271623.1,0,11,0,4,2,0
ENSG00000271624.1,0,0,1,0,2,0
ENSG00000271625.1,0,0,2,0,0,1
ENSG00000271626.1,4,0,0,0,1,0
ENSG00000271627.1,6,0,0,0,0,0
ENSG00000271629.1,0,0,0,0,0,0
ENSG00000271631.1,141,74,17,12,59,21
ENSG00000271632.1,0,0,0,0,0,0
ENSG00000271635.1,3,0,0,0,1,0
ENSG00000271638.1,0,0,0,0,0,0
ENSG00000271639.1,43,52,5,3,4,5
ENSG00000271642.1,2,6,1,1,0,0
ENSG00000271643.2,1164,1167,350,394,297,527
ENSG00000271644.1,0,0,0,0,0,0
ENSG00000271646.1,685,989,286,383,246,342
ENSG00000271647.1,0,0,1,0,1,0
ENSG00000271650.1,0,0,0,0,0,0
ENSG00000271652.1,0,0,0,0,0,0
ENSG00000271653.1,3,0,1,0,3,1
ENSG00000271654.1,17,0,17,0,13,1
ENSG00000271655.1,0,0,0,0,0,0
ENSG00000271656.1,0,0,0,0,0,0
ENSG00000271657.1,0,0,0,0,2,0
ENSG00000271659.1,34,76,27,28,22,39
ENSG00000271660.1,7,0,1,0,1,0
ENSG00000271661.1,0,0,0,0,0,0
ENSG00000271662.1,113,127,47,86,38,114
ENSG00000271664.1,104,104,43,60,28,40
ENSG00000271666.1,0,0,0,0,0,0
ENSG00000271667.1,0,0,0,0,0,0
ENSG00000271670.1,237,285,67,81,45,137
ENSG00000271671.1,0,0,0,0,0,0
ENSG00000271672.1,0,0,0,0,0,0
ENSG00000271676.1,7,0,4,2,5,0
ENSG00000271677.1,0,0,0,0,0,0
ENSG00000271679.1,0,0,0,0,0,0
ENSG00000271680.1,0,4,0,0,0,0
ENSG00000271681.1,0,0,0,0,3,0
ENSG00000271682.1,11,0,0,0,2,0
ENSG00000271686.1,0,0,0,0,0,0
ENSG00000271687.1,0,0,0,0,0,0
ENSG00000271691.1,0,0,0,0,0,0
ENSG00000271693.1,0,0,0,0,0,0
ENSG00000271696.1,0,0,0,0,0,0
ENSG00000271697.1,0,0,1,0,1,2
ENSG00000271698.1,91,108,90,98,66,66
ENSG00000271699.5,95,113,14,20,16,26
ENSG00000271701.1,9,0,0,0,0,0
ENSG00000271702.1,0,0,0,1,0,0
ENSG00000271704.1,0,0,0,0,0,0
ENSG00000271705.1,0,0,0,0,0,2
ENSG00000271707.1,4,0,1,0,2,0
ENSG00000271709.1,21,4,11,1,8,6
ENSG00000271710.1,0,4,3,0,0,2
ENSG00000271711.1,50,14,9,19,1,4
ENSG00000271712.1,0,0,0,0,0,0
ENSG00000271714.1,76,80,25,37,69,28
ENSG00000271715.1,15,54,0,3,4,5
ENSG00000271716.1,145,51,37,51,45,43
ENSG00000271717.1,29,32,20,17,10,11
ENSG00000271723.5,1408,1679,899,1111,705,1079
ENSG00000271724.1,0,0,0,5,0,0
ENSG00000271725.1,237,351,102,72,165,226
ENSG00000271727.2,17,39,11,2,8,5
ENSG00000271730.1,349,455,126,141,120,147
ENSG00000271732.1,0,0,5,6,4,7
ENSG00000271734.1,31,136,32,18,20,22
ENSG00000271736.2,34,100,18,7,11,2
ENSG00000271737.1,22,46,13,22,12,20
ENSG00000271739.1,0,0,0,0,0,0
ENSG00000271741.1,2300,2686,1068,1110,1001,1263
ENSG00000271742.1,8,0,0,1,2,3
ENSG00000271743.1,60,53,33,11,11,17
ENSG00000271746.1,33,36,47,42,28,36
ENSG00000271749.1,38,18,3,10,4,2
ENSG00000271751.1,7,0,0,4,0,4
ENSG00000271752.1,19,33,14,26,13,17
ENSG00000271754.1,653,670,412,375,340,403
ENSG00000271755.1,116,30,28,36,20,30
ENSG00000271758.2,20,89,0,11,1,23
ENSG00000271761.1,2,0,4,5,0,0
ENSG00000271763.1,31,35,48,22,4,11
ENSG00000271765.1,8,0,2,0,3,4
ENSG00000271766.1,0,0,0,0,0,2
ENSG00000271771.1,1,0,0,3,3,4
ENSG00000271774.1,105,35,58,49,24,34
ENSG00000271776.1,71,177,74,819,40,367
ENSG00000271778.1,52,32,15,14,13,26
ENSG00000271779.1,34,1,6,9,4,16
ENSG00000271780.1,55,111,47,46,23,62
ENSG00000271781.1,165,105,90,63,209,82
ENSG00000271784.1,38,50,28,14,12,11
ENSG00000271787.1,431,244,234,129,216,124
ENSG00000271788.1,6,35,1,5,6,5
ENSG00000271789.1,47,36,29,21,27,53
ENSG00000271792.1,5,0,3,4,1,3
ENSG00000271793.1,2569,2423,1319,1231,1367,1254
ENSG00000271795.1,1112,1336,624,574,500,629
ENSG00000271797.1,89,144,63,42,48,28
ENSG00000271798.1,48,93,29,49,29,47
ENSG00000271803.1,8,11,2,6,7,4
ENSG00000271806.1,317,349,132,204,166,247
ENSG00000271810.5,3597,2216,2092,1495,1944,1352
ENSG00000271811.1,259,102,391,91,321,213
ENSG00000271814.1,0,0,0,0,0,0
ENSG00000271815.1,5,10,12,10,15,10
ENSG00000271816.1,338,335,120,132,84,149
ENSG00000271817.2,104,28,12,46,15,21
ENSG00000271818.1,0,0,0,0,0,0
ENSG00000271819.1,31,13,4,8,6,8
ENSG00000271820.1,0,0,4,0,0,0
ENSG00000271821.1,0,0,0,0,0,2
ENSG00000271824.2,6,12,7,0,4,1
ENSG00000271825.1,0,0,3,1,2,2
ENSG00000271826.5,56,61,6,13,9,8
ENSG00000271828.1,361,288,85,95,97,121
ENSG00000271830.1,85,29,10,13,35,11
ENSG00000271833.1,68,38,13,34,23,45
ENSG00000271841.1,0,0,0,0,0,0
ENSG00000271843.1,215,359,57,88,73,117
ENSG00000271848.2,108,202,40,74,42,73
ENSG00000271849.1,21,19,8,6,11,9
ENSG00000271850.2,16,0,24,0,17,0
ENSG00000271851.1,142,78,67,59,53,58
ENSG00000271852.1,17,40,3,6,10,9
ENSG00000271853.5,1982,1660,1321,913,1220,937
ENSG00000271855.1,71,47,32,38,25,27
ENSG00000271856.1,745,459,199,150,306,142
ENSG00000271857.1,7,8,19,19,17,8
ENSG00000271858.5,547,372,319,257,391,194
ENSG00000271860.7,80,0,21,10,17,4
ENSG00000271862.1,72,152,62,54,41,33
ENSG00000271868.1,0,0,2,0,1,4
ENSG00000271869.1,51,34,25,27,14,28
ENSG00000271870.1,469,539,205,250,168,247
ENSG00000271871.1,55,28,13,23,15,30
ENSG00000271874.1,17,0,8,11,5,9
ENSG00000271880.1,289,176,631,158,517,199
ENSG00000271882.1,120,284,24,74,46,91
ENSG00000271886.1,12,0,2,4,0,1
ENSG00000271888.1,44,0,44,21,36,14
ENSG00000271889.1,4,24,10,19,3,9
ENSG00000271890.1,0,0,0,0,1,0
ENSG00000271892.1,0,6,0,1,0,0
ENSG00000271893.1,0,0,0,0,3,0
ENSG00000271894.1,648,732,537,337,291,300
ENSG00000271895.2,461,581,215,399,200,423
ENSG00000271897.1,0,0,1,2,0,3
ENSG00000271898.1,0,0,0,0,0,0
ENSG00000271899.1,0,0,0,0,0,1
ENSG00000271900.1,0,0,0,0,0,0
ENSG00000271901.2,14,11,4,3,4,4
ENSG00000271904.1,7,0,0,0,0,0
ENSG00000271907.1,0,0,0,0,0,0
ENSG00000271911.1,23,8,7,4,6,5
ENSG00000271913.7,539,660,164,286,157,300
ENSG00000271914.1,17,15,14,17,11,21
ENSG00000271916.1,2,23,8,8,3,4
ENSG00000271917.1,28,15,10,5,6,15
ENSG00000271918.1,167,166,125,127,87,70
ENSG00000271919.1,7,0,0,0,0,1
ENSG00000271922.1,0,0,0,1,0,0
ENSG00000271923.1,0,0,0,0,0,0
ENSG00000271924.1,11,20,2,4,15,10
ENSG00000271926.1,19,10,5,10,6,10
ENSG00000271930.1,3,0,0,0,5,1
ENSG00000271931.1,24,18,11,13,5,5
ENSG00000271932.1,0,0,2,0,0,0
ENSG00000271933.1,645,534,479,334,371,271
ENSG00000271934.2,0,0,0,0,0,0
ENSG00000271936.1,506,389,248,145,180,183
ENSG00000271937.1,44,45,16,11,21,23
ENSG00000271938.1,28,17,19,18,17,15
ENSG00000271943.2,125,79,21,30,38,30
ENSG00000271945.2,8,0,0,1,2,0
ENSG00000271947.1,65,0,8,11,10,9
ENSG00000271949.1,175,105,108,85,100,47
ENSG00000271952.2,23,0,20,0,7,3
ENSG00000271955.2,31,7,8,4,3,2
ENSG00000271958.1,8,19,2,10,0,13
ENSG00000271959.1,1091,434,637,411,531,386
ENSG00000271963.1,21,74,12,9,9,13
ENSG00000271964.1,55,24,37,23,24,12
ENSG00000271966.1,36,61,23,25,16,20
ENSG00000271967.1,29,62,11,41,6,33
ENSG00000271968.2,4,0,0,0,0,0
ENSG00000271969.1,61,99,98,83,80,72
ENSG00000271971.1,264,350,128,165,108,203
ENSG00000271973.1,25,29,5,7,4,6
ENSG00000271974.1,0,0,0,0,0,0
ENSG00000271976.1,624,475,389,340,296,290
ENSG00000271977.1,5,0,2,4,3,1
ENSG00000271978.1,49,32,34,25,26,22
ENSG00000271980.1,1966,1538,1281,1101,1373,994
ENSG00000271981.1,2,0,0,0,6,0
ENSG00000271982.1,923,1045,539,597,502,529
ENSG00000271983.1,7,22,9,17,14,11
ENSG00000271984.1,5111,3001,1123,828,2174,1268
ENSG00000271985.1,0,0,0,0,0,0
ENSG00000271986.2,0,0,0,3,0,3
ENSG00000271989.1,12,16,17,2,10,3
ENSG00000271991.1,11,0,5,5,9,15
ENSG00000271992.1,15,9,0,10,6,14
ENSG00000271993.1,26,12,14,40,8,27
ENSG00000271996.1,3,4,2,1,1,1
ENSG00000271998.1,16,20,7,7,2,10
ENSG00000272002.1,57,21,9,14,17,17
ENSG00000272004.1,548,812,400,538,51,88
ENSG00000272006.1,14,18,7,3,4,14
ENSG00000272008.1,145,213,45,98,47,70
ENSG00000272009.1,214,108,53,45,80,26
ENSG00000272010.1,59,100,33,33,36,86
ENSG00000272015.1,6,0,0,0,0,2
ENSG00000272020.1,0,0,0,2,0,1
ENSG00000272021.1,37,0,8,10,14,11
ENSG00000272023.1,13,9,7,6,5,3
ENSG00000272024.1,55,80,28,32,12,28
ENSG00000272025.1,0,0,0,0,0,0
ENSG00000272027.2,0,0,1,1,3,0
ENSG00000272028.1,2,0,0,1,0,0
ENSG00000272030.1,827,925,537,572,609,546
ENSG00000272031.3,172,135,100,94,111,75
ENSG00000272033.1,28,38,4,5,1,9
ENSG00000272034.1,316,142,248,202,130,141
ENSG00000272036.1,0,0,0,0,0,0
ENSG00000272037.1,1766,1502,563,668,611,943
ENSG00000272040.1,107,92,68,99,55,134
ENSG00000272043.1,30,10,47,13,36,9
ENSG00000272046.1,0,0,5,0,0,0
ENSG00000272047.3,1746,1797,909,1029,855,836
ENSG00000272049.1,24,17,18,11,19,31
ENSG00000272050.1,4,0,2,5,1,0
ENSG00000272051.1,0,0,0,0,0,0
ENSG00000272054.1,1482,1459,567,643,606,856
ENSG00000272055.1,0,0,2,1,1,0
ENSG00000272056.1,195,235,100,122,110,124
ENSG00000272057.1,12,29,11,10,10,15
ENSG00000272068.1,61,26,10,0,38,6
ENSG00000272070.1,77,54,11,51,27,30
ENSG00000272071.1,50,0,19,3,15,5
ENSG00000272072.1,563,378,173,171,134,283
ENSG00000272075.2,0,0,1,0,0,0
ENSG00000272076.1,65,14,15,22,17,17
ENSG00000272077.1,141,175,78,96,68,77
ENSG00000272078.1,1488,499,1135,580,1070,269
ENSG00000272079.2,283,346,201,277,137,104
ENSG00000272080.1,2,0,0,0,0,0
ENSG00000272081.1,23,19,7,16,6,13
ENSG00000272084.1,960,729,689,491,755,491
ENSG00000272085.1,1,0,17,2,6,0
ENSG00000272086.1,44,84,40,64,51,41
ENSG00000272087.1,91,118,39,31,34,36
ENSG00000272088.1,85,61,27,24,76,26
ENSG00000272092.1,46,25,32,28,31,14
ENSG00000272094.1,4,0,3,6,5,2
ENSG00000272096.2,0,0,0,0,0,0
ENSG00000272097.2,64,134,24,47,30,63
ENSG00000272100.1,221,255,212,196,156,188
ENSG00000272103.2,50,88,30,27,44,56
ENSG00000272104.1,503,229,318,137,302,109
ENSG00000272106.1,730,1151,446,830,329,593
ENSG00000272108.1,28,39,3,29,5,18
ENSG00000272109.2,808,662,466,404,453,441
ENSG00000272112.1,45,58,44,18,41,23
ENSG00000272113.2,0,0,0,0,0,0
ENSG00000272114.1,1057,1160,532,342,393,383
ENSG00000272115.1,8,18,12,16,13,6
ENSG00000272121.1,0,0,3,2,1,0
ENSG00000272123.1,56,90,31,38,15,58
ENSG00000272128.1,29,10,4,4,1,16
ENSG00000272129.1,63,150,27,32,29,46
ENSG00000272130.1,0,11,0,0,0,0
ENSG00000272134.1,0,0,0,0,0,0
ENSG00000272137.1,61,8,15,13,10,41
ENSG00000272138.2,105,96,45,34,64,66
ENSG00000272139.1,25,12,16,10,11,4
ENSG00000272140.2,263,232,97,88,84,139
ENSG00000272141.1,1775,1823,1248,1304,1168,886
ENSG00000272142.4,576,459,243,208,237,213
ENSG00000272143.1,134,131,106,86,99,59
ENSG00000272144.1,13,37,6,3,11,7
ENSG00000272145.1,437,498,258,266,221,241
ENSG00000272146.6,59,62,8,24,23,14
ENSG00000272148.1,88,215,38,42,49,64
ENSG00000272149.1,237,287,152,199,101,180
ENSG00000272150.5,231,294,126,178,97,106
ENSG00000272153.1,502,620,477,404,331,403
ENSG00000272154.5,14,45,12,22,4,29
ENSG00000272155.1,93,151,32,37,45,42
ENSG00000272156.1,98,111,30,65,45,44
ENSG00000272157.1,2,1,1,4,1,0
ENSG00000272158.1,22,4,8,3,9,14
ENSG00000272159.1,67,108,24,40,24,55
ENSG00000272160.1,454,247,218,144,216,148
ENSG00000272161.1,24,31,16,18,13,19
ENSG00000272162.1,353,460,208,239,154,195
ENSG00000272163.1,144,142,151,235,62,90
ENSG00000272164.1,0,0,0,0,0,0
ENSG00000272166.1,0,0,0,0,0,0
ENSG00000272167.2,0,0,1,11,2,0
ENSG00000272168.8,1586,1491,845,2051,673,1509
ENSG00000272170.1,207,245,141,173,152,176
ENSG00000272172.1,32,58,11,15,4,13
ENSG00000272173.1,1769,2951,903,1520,979,1675
ENSG00000272175.1,16,14,4,9,3,13
ENSG00000272180.1,223,6,92,36,55,51
ENSG00000272181.1,98,40,18,52,81,131
ENSG00000272182.1,735,636,393,369,330,304
ENSG00000272183.1,64,81,18,9,19,22
ENSG00000272186.1,1,15,3,3,3,5
ENSG00000272189.1,88,91,50,62,47,61
ENSG00000272192.1,50,30,9,24,14,34
ENSG00000272195.1,179,212,85,103,57,145
ENSG00000272196.2,664,0,1143,543,0,166
ENSG00000272197.2,0,0,0,1,0,2
ENSG00000272202.1,62,52,44,29,24,17
ENSG00000272203.1,5,0,2,4,3,8
ENSG00000272205.1,18,50,6,16,27,27
ENSG00000272209.1,45,19,23,17,38,60
ENSG00000272211.1,112,75,17,18,14,13
ENSG00000272215.1,0,0,1,0,0,0
ENSG00000272217.1,26,45,12,25,18,54
ENSG00000272218.1,0,0,0,0,3,0
ENSG00000272219.1,2,20,7,2,5,3
ENSG00000272220.1,4,0,1,0,0,0
ENSG00000272221.1,150,109,130,162,87,153
ENSG00000272223.1,89,54,51,44,38,39
ENSG00000272226.1,6,1,7,3,7,7
ENSG00000272230.1,0,0,0,0,0,0
ENSG00000272232.2,15,14,1,5,1,5
ENSG00000272234.1,370,563,16,67,39,173
ENSG00000272235.1,47,28,12,25,8,16
ENSG00000272236.1,4,3,3,4,0,0
ENSG00000272237.1,0,0,1,0,0,0
ENSG00000272239.1,3,0,1,1,2,2
ENSG00000272240.1,90,91,38,64,38,35
ENSG00000272243.6,17,33,1,10,5,9
ENSG00000272247.1,0,4,0,2,3,3
ENSG00000272248.1,20,27,2,18,2,3
ENSG00000272249.1,10,0,1,0,0,1
ENSG00000272253.1,3,0,0,0,0,0
ENSG00000272254.1,9,0,5,3,1,5
ENSG00000272255.1,57,47,7,13,14,14
ENSG00000272256.1,870,971,582,648,504,402
ENSG00000272259.5,29,22,6,4,6,0
ENSG00000272262.1,0,0,0,0,0,0
ENSG00000272263.1,30,58,17,24,13,25
ENSG00000272264.1,82,110,76,34,39,22
ENSG00000272265.1,15,0,0,5,2,8
ENSG00000272267.2,209,257,105,120,116,77
ENSG00000272269.1,731,687,371,334,414,336
ENSG00000272273.1,2873,3082,984,1431,1619,1820
ENSG00000272274.2,120,0,51,3,85,5
ENSG00000272275.1,116,60,51,36,68,14
ENSG00000272277.1,92,135,76,74,30,62
ENSG00000272279.1,11,0,21,6,15,17
ENSG00000272281.6,9,10,4,1,0,3
ENSG00000272282.1,19,0,14,1,11,1
ENSG00000272288.6,395,483,395,307,307,269
ENSG00000272293.1,373,370,362,267,283,335
ENSG00000272296.1,233,163,85,83,86,84
ENSG00000272297.2,0,0,0,0,0,0
ENSG00000272298.1,6,28,8,12,6,12
ENSG00000272304.1,0,0,0,0,0,0
ENSG00000272305.5,355,333,204,174,194,166
ENSG00000272308.1,23,40,9,25,6,24
ENSG00000272311.1,3,0,4,0,2,0
ENSG00000272312.1,4,0,0,0,0,2
ENSG00000272316.1,930,1681,258,487,166,707
ENSG00000272319.2,11,0,5,0,7,5
ENSG00000272320.1,806,292,108,114,90,130
ENSG00000272321.1,224,247,677,230,80,81
ENSG00000272323.1,356,258,136,94,98,160
ENSG00000272324.5,85,128,87,95,82,80
ENSG00000272325.2,6026,9522,2398,4663,2088,4854
ENSG00000272328.1,0,0,1,1,0,2
ENSG00000272329.1,6,0,0,0,1,0
ENSG00000272330.1,0,0,0,1,0,0
ENSG00000272333.6,9805,9729,6866,6452,6126,5279
ENSG00000272334.1,9,12,2,9,10,15
ENSG00000272335.1,519,700,359,450,241,374
ENSG00000272337.1,6,0,3,2,3,6
ENSG00000272338.2,154,211,78,80,67,128
ENSG00000272341.1,997,747,207,300,284,483
ENSG00000272342.1,2,2,1,3,0,2
ENSG00000272343.1,137,114,38,48,37,94
ENSG00000272344.1,1,31,0,2,0,5
ENSG00000272345.1,430,402,201,188,192,219
ENSG00000272346.2,20,37,19,19,14,9
ENSG00000272347.1,36,18,31,11,23,0
ENSG00000272351.1,0,0,0,1,0,0
ENSG00000272354.1,12,8,2,0,4,4
ENSG00000272356.1,1044,1387,462,618,387,716
ENSG00000272359.1,13,70,4,6,4,4
ENSG00000272360.1,7,0,1,6,0,2
ENSG00000272361.2,38,31,21,8,19,30
ENSG00000272362.1,0,0,1,0,2,2
ENSG00000272366.1,0,0,1,0,0,0
ENSG00000272368.2,388,549,315,200,240,257
ENSG00000272369.1,34,34,12,21,10,21
ENSG00000272370.1,32,64,24,25,12,24
ENSG00000272371.1,7,15,2,2,1,0
ENSG00000272372.1,0,10,10,17,4,18
ENSG00000272374.1,152,226,52,71,96,128
ENSG00000272375.1,116,109,28,42,22,45
ENSG00000272379.1,137,134,63,57,35,45
ENSG00000272380.1,0,0,0,0,0,0
ENSG00000272381.2,8,16,2,5,5,2
ENSG00000272382.1,26,24,6,7,10,10
ENSG00000272383.1,0,0,0,0,0,0
ENSG00000272384.1,223,57,333,69,244,54
ENSG00000272386.1,26,0,15,7,7,15
ENSG00000272387.2,0,10,4,0,0,3
ENSG00000272391.6,7021,8224,4362,5056,3697,4214
ENSG00000272393.1,0,0,0,0,0,0
ENSG00000272395.7,17,0,6,3,7,0
ENSG00000272396.1,62,84,18,16,29,13
