ID,gene,family,class,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,FC_significant,overall_significant
MLT1F1-int:ERVL-MaLR:LTR,MLT1F1-int,ERVL-MaLR,LTR,327.68883771794384,-0.05492715872573025,0.20297663515770256,-0.2706082829831849,0.7866923245570533,0.9114933732119965,FALSE,FALSE,FALSE
MLT1F1:ERVL-MaLR:LTR,MLT1F1,ERVL-MaLR,LTR,6372.423883303168,-0.002439860836218418,0.07556964612543911,-0.032286254618269075,0.9742437707168242,0.9876315302153024,FALSE,FALSE,FALSE
MLT1F2-int:ERVL-MaLR:LTR,MLT1F2-int,ERVL-MaLR,LTR,1156.1566171326513,-0.15591885994268095,0.12103102857270216,-1.2882552662850586,0.1976571194058828,0.4268206650737572,FALSE,FALSE,FALSE
MLT1F2:ERVL-MaLR:LTR,MLT1F2,ERVL-MaLR,LTR,12124.296963483272,-0.1237891116745338,0.0678263446392614,-1.82508894343214,0.06798760840788294,0.22424945031309776,FALSE,FALSE,FALSE
MLT1F:ERVL-MaLR:LTR,MLT1F,ERVL-MaLR,LTR,8541.02233269474,-0.021289112150372345,0.06937219804026236,-0.30688247960683807,0.7589328252843965,0.9024889438181516,FALSE,FALSE,FALSE
MLT1G-int:ERVL-MaLR:LTR,MLT1G-int,ERVL-MaLR,LTR,582.6849487480686,-0.16722022518265683,0.1592226010313781,-1.0502292017557395,0.2936127466515071,0.5267000586862561,FALSE,FALSE,FALSE
MLT1G1-int:ERVL-MaLR:LTR,MLT1G1-int,ERVL-MaLR,LTR,410.1658106811077,0.08712800377273514,0.17360094535688234,0.5018866895777592,0.6157472286826138,0.8110808905996427,FALSE,FALSE,FALSE
MLT1G1:ERVL-MaLR:LTR,MLT1G1,ERVL-MaLR,LTR,5300.516873569432,0.29832347870783293,0.08014946129970064,3.7220896294277046,1.9758085883653942e-4,0.0023767815077689594,TRUE,FALSE,FALSE
MLT1G3-int:ERVL-MaLR:LTR,MLT1G3-int,ERVL-MaLR,LTR,175.26272379854365,0.37166040282615925,0.26758533917056393,1.3889415764637834,0.16485051642179116,0.38600661693008553,FALSE,FALSE,FALSE
MLT1G3:ERVL-MaLR:LTR,MLT1G3,ERVL-MaLR,LTR,4875.467719426848,0.13358936354707893,0.08004192224110637,1.6689924455421525,0.0951188769753389,0.27988216318642883,FALSE,FALSE,FALSE
MLT1G:ERVL-MaLR:LTR,MLT1G,ERVL-MaLR,LTR,3990.1297617441046,-0.08059007376036043,0.08088820192852134,-0.9963143182682641,0.31909744900418974,0.5553653474158026,FALSE,FALSE,FALSE
MLT1H-int:ERVL-MaLR:LTR,MLT1H-int,ERVL-MaLR,LTR,923.7099032129875,-0.19341493251065642,0.12878629675140624,-1.5018285127337858,0.13314140261693055,0.3472490263851687,FALSE,FALSE,FALSE
MLT1H1-int:ERVL-MaLR:LTR,MLT1H1-int,ERVL-MaLR,LTR,244.92015291195335,0.4004015562499261,0.23608743372117436,1.6959884308065765,0.08988807105878736,0.27230345133275907,FALSE,FALSE,FALSE
MLT1H1:ERVL-MaLR:LTR,MLT1H1,ERVL-MaLR,LTR,5440.52437692354,0.08744200240359566,0.08020353904630809,1.0902511714989063,0.2756025177789817,0.5123701353254705,FALSE,FALSE,FALSE
MLT1H2-int:ERVL-MaLR:LTR,MLT1H2-int,ERVL-MaLR,LTR,443.02163798769595,-0.334473827286633,0.17046992151989654,-1.962069462486346,0.0497543976778521,0.1901826976658085,FALSE,FALSE,FALSE
MLT1H2:ERVL-MaLR:LTR,MLT1H2,ERVL-MaLR,LTR,4100.503620091709,0.1488313983754428,0.0798366220745402,1.864199592969815,0.062293680520068305,0.213795394040705,FALSE,FALSE,FALSE
MLT1H:ERVL-MaLR:LTR,MLT1H,ERVL-MaLR,LTR,15986.991666214391,-0.05438244118060892,0.06556584088879007,-0.8294325283320938,0.40685970142783445,0.6497550754647068,FALSE,FALSE,FALSE
MLT1I-int:ERVL-MaLR:LTR,MLT1I-int,ERVL-MaLR,LTR,765.6278760339997,-0.042402494857333585,0.14717433531597568,-0.28811065982596507,0.7732620330789789,0.9049046395688193,FALSE,FALSE,FALSE
MLT1I:ERVL-MaLR:LTR,MLT1I,ERVL-MaLR,LTR,10784.897847844033,0.06553456468451443,0.06940970009048389,0.944170117419932,0.3450827229653988,0.5808182456495807,FALSE,FALSE,FALSE
MLT1J-int:ERVL-MaLR:LTR,MLT1J-int,ERVL-MaLR,LTR,1488.8615156674532,0.13685242592369873,0.10584944275420421,1.2928969899396388,0.19604668872289532,0.42650582812587334,FALSE,FALSE,FALSE
MLT1J1-int:ERVL-MaLR:LTR,MLT1J1-int,ERVL-MaLR,LTR,398.0045570374055,-0.5311829663632466,0.18224738472686666,-2.9146260022294865,0.0035611502082087748,0.025552814651884016,TRUE,FALSE,FALSE
MLT1J1:ERVL-MaLR:LTR,MLT1J1,ERVL-MaLR,LTR,4364.415715883788,-0.00249330615885458,0.07754621731702296,-0.03215251813846049,0.9743504216182751,0.9876315302153024,FALSE,FALSE,FALSE
MLT1J2-int:ERVL-MaLR:LTR,MLT1J2-int,ERVL-MaLR,LTR,409.6180413060465,-0.17591017888392652,0.18008528055115508,-0.9768159748845071,0.3286602658947858,0.5627080970205546,FALSE,FALSE,FALSE
MLT1J2:ERVL-MaLR:LTR,MLT1J2,ERVL-MaLR,LTR,6596.0219759089505,0.1650036336737353,0.07292970803750962,2.262502320575172,0.02366638562705441,0.1107764660674867,FALSE,FALSE,FALSE
MLT1J:ERVL-MaLR:LTR,MLT1J,ERVL-MaLR,LTR,21067.4134668086,-0.009324156707251912,0.06364749534231029,-0.14649683631860982,0.8835291872284,0.9454952122030603,FALSE,FALSE,FALSE
MLT1K-int:ERVL-MaLR:LTR,MLT1K-int,ERVL-MaLR,LTR,118.41276004820638,0.45438804735657556,0.31315241893885676,1.4510124140069158,0.14677640347424983,0.36604603061565966,FALSE,FALSE,FALSE
MLT1K:ERVL-MaLR:LTR,MLT1K,ERVL-MaLR,LTR,21420.80770596098,0.05541374325740132,0.06427161039494327,0.862180718934672,0.388588078102617,0.6370041039838491,FALSE,FALSE,FALSE
MLT1L-int:ERVL-MaLR:LTR,MLT1L-int,ERVL-MaLR,LTR,104.9665730627172,-0.1667085155324626,0.3365907303429792,-0.49528552186386704,0.6203985893357866,0.8158939647534943,FALSE,FALSE,FALSE
MLT1L:ERVL-MaLR:LTR,MLT1L,ERVL-MaLR,LTR,12747.096390698285,0.03924231650285876,0.06715152938917507,0.5843845532605946,0.5589616168130866,0.7633232096045157,FALSE,FALSE,FALSE
MLT1M-int:ERVL-MaLR:LTR,MLT1M-int,ERVL-MaLR,LTR,0.4822997846202833,1.7288266740256897,4.040406866632736,0.42788430251988185,0.6687353562097048,0.8441751873141027,FALSE,TRUE,FALSE
MLT1M:ERVL-MaLR:LTR,MLT1M,ERVL-MaLR,LTR,2138.5971161182956,0.012609063746375933,0.09611889196389709,0.1311819506940632,0.8956313738221128,0.9502288765064698,FALSE,FALSE,FALSE
MLT1N2-int:ERVL-MaLR:LTR,MLT1N2-int,ERVL-MaLR,LTR,44.56320933028892,-0.070609031816818435,0.5097712497005822,-0.1385112084259188,0.8898364119567787,0.9461907851278899,FALSE,FALSE,FALSE
MLT1N2:ERVL-MaLR:LTR,MLT1N2,ERVL-MaLR,LTR,4084.2025578476337,0.08957698720171774,0.08263685107360469,1.083983550170994,0.2783720924941267,0.5140143829801256,FALSE,FALSE,FALSE
MLT1O-int:ERVL-MaLR:LTR,MLT1O-int,ERVL-MaLR,LTR,2.3187405558406757,1.8589631545096195,2.6839505699004382,0.6926219787194434,0.48854681364515007,0.7136273099316656,FALSE,TRUE,FALSE
MLT1O:ERVL-MaLR:LTR,MLT1O,ERVL-MaLR,LTR,8039.305613475582,0.5779045691672146,0.0993965386749886,5.8141317280360605,6.094940612682893e-9,1.9175620850671562e-7,TRUE,FALSE,FALSE
MLT2A1:ERVL:LTR,MLT2A1,ERVL,LTR,4296.543913761288,-0.053630388384518314,0.07926920138977528,-0.6765602206689565,0.4986850253205027,0.7180582801579107,FALSE,FALSE,FALSE
MLT2A2:ERVL:LTR,MLT2A2,ERVL,LTR,4623.718264670423,0.1844258489091131,0.08692583997067162,2.1216458646972813,0.03386748781438901,0.14735960123494793,FALSE,FALSE,FALSE
MLT2B1:ERVL:LTR,MLT2B1,ERVL,LTR,4068.6537655419816,0.1708362304552322,0.07876813818154221,2.1688494155021725,0.030094118186888768,0.13378798193953811,FALSE,FALSE,FALSE
MLT2B2:ERVL:LTR,MLT2B2,ERVL,LTR,2136.0319158537254,0.07114719141603727,0.092993894807355093,0.7650737885903676,0.44422760695458885,0.679211556053932,FALSE,FALSE,FALSE
MLT2B3:ERVL:LTR,MLT2B3,ERVL,LTR,5828.581226234924,-0.059564544574764226,0.08287052637163625,-0.7187663356649214,0.4722849030464062,0.6976741181775722,FALSE,FALSE,FALSE
MLT2B4:ERVL:LTR,MLT2B4,ERVL,LTR,5107.408681090567,-0.24742693975088442,0.0769227251310776,-3.216564927064984,0.0012973517450163845,0.011411115348638735,TRUE,FALSE,FALSE
MLT2B5:ERVL:LTR,MLT2B5,ERVL,LTR,282.7790027163462,1.156944414862873,0.20944786674899504,5.523782279670433,3.3177855828025254e-8,1.005166150641654e-6,TRUE,TRUE,TRUE
MLT2C1:ERVL:LTR,MLT2C1,ERVL,LTR,3177.5659240444947,0.19174679506332562,0.08311387807169357,2.30703703776072,0.021052755419333224,0.10250686864889628,FALSE,FALSE,FALSE
MLT2C2:ERVL:LTR,MLT2C2,ERVL,LTR,1695.2153904837987,-0.18087555101286978,0.11317967250661352,-1.598127534803571,0.1100145968265555,0.305719521260572,FALSE,FALSE,FALSE
MLT2D:ERVL:LTR,MLT2D,ERVL,LTR,4730.276433203269,0.08594486433948713,0.07680153730533881,1.1190513543732505,0.2631182310860699,0.5028754977299187,FALSE,FALSE,FALSE
MLT2E:ERVL:LTR,MLT2E,ERVL,LTR,401.476953195579,-0.4521055250811242,0.17405146770867652,-2.5975392855511474,0.00938943789449303,0.05635293362983583,FALSE,FALSE,FALSE
MLT2F:ERVL:LTR,MLT2F,ERVL,LTR,1856.2811207111426,0.19196711523239954,0.10378001482760109,1.8497503161017512,0.06434954478107847,0.21751209764843882,FALSE,FALSE,FALSE
MST-int:ERVL-MaLR:LTR,MST-int,ERVL-MaLR,LTR,34026.90115517554,-0.7008526222495466,0.09227540765025928,-7.595226508301177,3.072545077883205e-14,2.513341873708462e-12,TRUE,TRUE,TRUE
MSTA-int:ERVL-MaLR:LTR,MSTA-int,ERVL-MaLR,LTR,12937.112397482451,0.02917939850400704,0.06910776925515423,0.42223036307644624,0.6728568811943669,0.846061439874651,FALSE,FALSE,FALSE
MSTA1-int:ERVL-MaLR:LTR,MSTA1-int,ERVL-MaLR,LTR,11.21094311937188,-0.8257141004617029,0.9748574421808551,-0.847010100896903,0.39698949136617084,0.6405077000740192,FALSE,TRUE,FALSE
MSTA1:ERVL-MaLR:LTR,MSTA1,ERVL-MaLR,LTR,639.4997241289667,-0.29577559919318247,0.1496963715238652,-1.975836796725756,0.04817326439891453,0.18764633465862895,FALSE,FALSE,FALSE
MSTA:ERVL-MaLR:LTR,MSTA,ERVL-MaLR,LTR,25324.956187631633,0.04231885373012464,0.06310373431360478,0.6706236039821966,0.5024603417544038,0.719811838100004,FALSE,FALSE,FALSE
MSTB-int:ERVL-MaLR:LTR,MSTB-int,ERVL-MaLR,LTR,1919.600051247086,-0.17766253682298128,0.09536499946317567,-1.862974233975475,0.06246589141287102,0.213795394040705,FALSE,FALSE,FALSE
MSTB1-int:ERVL-MaLR:LTR,MSTB1-int,ERVL-MaLR,LTR,284.09158897204986,0.14281370034079807,0.21088729022237412,0.6772039234332493,0.4982765787784622,0.7180582801579107,FALSE,FALSE,FALSE
MSTB1:ERVL-MaLR:LTR,MSTB1,ERVL-MaLR,LTR,7988.987519459117,0.016225746088187776,0.07725552516133748,0.21002699877196548,0.8336466009919268,0.9254987313941946,FALSE,FALSE,FALSE
MSTB2-int:ERVL-MaLR:LTR,MSTB2-int,ERVL-MaLR,LTR,96.74312224691599,-0.37496038620183764,0.33749685169323423,-1.1110041006920435,0.266566584213916,0.5059198744477571,FALSE,FALSE,FALSE
MSTB2:ERVL-MaLR:LTR,MSTB2,ERVL-MaLR,LTR,2501.951361120199,0.3613182713663824,0.09890363043323754,3.6532356778377455,2.5895634452746246e-4,0.0029834688707530183,TRUE,FALSE,FALSE
MSTB:ERVL-MaLR:LTR,MSTB,ERVL-MaLR,LTR,12200.679438996513,0.10775055897428915,0.06838065549480704,1.575746213524846,0.11508430245987292,0.3148460181009232,FALSE,FALSE,FALSE
MSTC-int:ERVL-MaLR:LTR,MSTC-int,ERVL-MaLR,LTR,330.1264755699249,-0.4922661450763608,0.20462498631107293,-2.4056990983887614,0.016141553705419615,0.08463968545534131,FALSE,FALSE,FALSE
MSTC:ERVL-MaLR:LTR,MSTC,ERVL-MaLR,LTR,4932.816751446153,-0.18293708097433467,0.08655639093398994,-2.113501718363547,0.034557848091278855,0.14956782930511167,FALSE,FALSE,FALSE
MSTD-int:ERVL-MaLR:LTR,MSTD-int,ERVL-MaLR,LTR,2043.809728170548,-0.015682771695370808,0.09657522388418358,-0.1623891829044905,0.8709993885735264,0.9424305553613025,FALSE,FALSE,FALSE
MSTD:ERVL-MaLR:LTR,MSTD,ERVL-MaLR,LTR,10588.05107263008,-0.09982104711947688,0.07041002878118077,-1.4177106421827952,0.15627526175557835,0.3782046275623169,FALSE,FALSE,FALSE
MamGyp-int:Gypsy:LTR,MamGyp-int,Gypsy,LTR,2790.8901394796694,0.309713531536356,0.11247389212850419,2.7536482082659743,0.005893507918851914,0.039842061798519554,TRUE,FALSE,FALSE
MamGypLTR1a:Gypsy:LTR,MamGypLTR1a,Gypsy,LTR,810.9700211097224,0.011072190882671626,0.14086798410054052,0.07859976809754844,0.9373509720010291,0.9730369227117283,FALSE,FALSE,FALSE
MamGypLTR1b:Gypsy:LTR,MamGypLTR1b,Gypsy,LTR,1206.1995601835592,0.15946479943885794,0.11224660390956004,1.4206648030736218,0.1554142294307322,0.3782046275623169,FALSE,FALSE,FALSE
MamGypLTR1c:Gypsy:LTR,MamGypLTR1c,Gypsy,LTR,890.8838887187962,0.254002053590388,0.13494640911111738,1.882243886765731,0.059802909416787016,0.20816502086353947,FALSE,FALSE,FALSE
MamGypLTR1d:Gypsy:LTR,MamGypLTR1d,Gypsy,LTR,433.66613547715554,0.08040884000121114,0.17940865730365718,0.4481881822743681,0.6540173908608796,0.8359159776940618,FALSE,FALSE,FALSE
MamGypLTR2b:Gypsy:LTR,MamGypLTR2b,Gypsy,LTR,735.2705745802807,-0.08837634179115757,0.134353130530464,-0.6577914592851158,0.5106721431813567,0.7273659704071512,FALSE,FALSE,FALSE
MamGypLTR2c:Gypsy:LTR,MamGypLTR2c,Gypsy,LTR,511.01338554890964,0.37074293685804327,0.16619371273888228,2.230787980773626,0.025695176474725426,0.11874945964025649,FALSE,FALSE,FALSE
MamGypLTR3:Gypsy:LTR,MamGypLTR3,Gypsy,LTR,372.68946371978814,0.11708445988676726,0.18096912027805848,0.6469858487838552,0.5176411022219468,0.7338482177080633,FALSE,FALSE,FALSE
MamGypLTR3a:Gypsy:LTR,MamGypLTR3a,Gypsy,LTR,1147.4014189892528,0.4601331656380837,0.11864276156024432,3.878307952267595,1.0518551498627548e-4,0.0014105205124389072,TRUE,FALSE,FALSE
MamGypsy2-I:Gypsy:LTR,MamGypsy2-I,Gypsy,LTR,1405.7400985461836,0.08503439960438197,0.10662579816467833,0.7975030533703532,0.4251589302382294,0.6624381046378508,FALSE,FALSE,FALSE
MamGypsy2-LTR:Gypsy:LTR,MamGypsy2-LTR,Gypsy,LTR,371.606742308624,-0.12326013532617451,0.18212144152100207,-0.6768018872284199,0.4985316605899638,0.7180582801579107,FALSE,FALSE,FALSE
MamRTE1:RTE-Bo.B:LINE,MamRTE1,RTE-Bo.B,LINE,10191.855268892505,-0.10419638074282557,0.06963187984730694,-1.496389024270403,0.13455230806378132,0.34934282396845506,FALSE,FALSE,FALSE
MamRTE1:RTE-BovB:LINE,MamRTE1,RTE-BovB,LINE,44.61989997315733,-0.2742117755034721,0.493920956475955,-0.5551733975005396,0.5787760630316419,0.7838391052315944,FALSE,FALSE,FALSE
MamRep1151:LTR:LTR,MamRep1151,LTR,LTR,982.0173824144505,-0.13923775762354587,0.12882300957029916,-1.080845402447793,0.2797658884065147,0.5154245421543446,FALSE,FALSE,FALSE
MamRep1527:LTR:LTR,MamRep1527,LTR,LTR,810.1236729877265,-0.2757768958140445,0.13506528003045673,-2.041804494477469,0.04117092826176191,0.16755133989115048,FALSE,FALSE,FALSE
MamRep605:LTR:LTR,MamRep605,LTR,LTR,5768.749895549033,-0.14971044555016538,0.07515887537436984,-1.991919714131574,0.04637986755657882,0.18327889691440327,FALSE,FALSE,FALSE
Mam_R4:Dong-R4:LINE,Mam_R4,Dong-R4,LINE,1165.9000511649178,-0.1820233933998045,0.11459967551814572,-1.5883412634181753,0.11220919153291771,0.30833081413396995,FALSE,FALSE,FALSE
PABL_A-int:ERV1:LTR,PABL_A-int,ERV1,LTR,1645.3686187511896,-0.15661283618514085,0.11418695927630429,-1.3715474794821045,0.1702043532770436,0.3921891858609061,FALSE,FALSE,FALSE
PABL_A:ERV1:LTR,PABL_A,ERV1,LTR,1395.9840730798478,-0.027978976913162472,0.1151035111280072,-0.2430766589044092,0.807946012514763,0.9204733123079053,FALSE,FALSE,FALSE
PABL_B-int:ERV1:LTR,PABL_B-int,ERV1,LTR,593.4390616891399,0.6077323618934259,0.15356160634797572,3.957580129217222,7.57128927286602e-5,0.0011096049291048975,TRUE,TRUE,TRUE
PABL_B:ERV1:LTR,PABL_B,ERV1,LTR,594.9404789218993,0.1217506130256711,0.1487162619964521,0.8186772004031118,0.4129706080397994,0.6546704600320851,FALSE,FALSE,FALSE
PRIMA4-int:ERV1:LTR,PRIMA4-int,ERV1,LTR,1628.4346778415907,-0.27669225381696344,0.10242357687297438,-2.7014508013142025,0.006903769350001072,0.0455426074862974,TRUE,FALSE,FALSE
PRIMA41-int:ERV1:LTR,PRIMA41-int,ERV1,LTR,1743.8966243693565,-0.1934962056772181,0.10825905123455348,-1.7873443695528999,0.07388184693171582,0.23700137564762172,FALSE,FALSE,FALSE
PRIMA4_LTR:ERV1:LTR,PRIMA4_LTR,ERV1,LTR,486.68482098365433,-0.31099580570209495,0.1616247837617297,-1.9241838934836306,0.05433153727861976,0.20058017637250392,FALSE,FALSE,FALSE
PRIMAX-int:ERV1:LTR,PRIMAX-int,ERV1,LTR,50.46083569514853,-1.141586641239778,0.4763394248603942,-2.396582314332589,0.016548775994190832,0.08622228511622994,FALSE,TRUE,FALSE
Penelope1_Vert:Penelope:LINE,Penelope1_Vert,Penelope,LINE,994.8349889972434,0.07295601097900274,0.12288643916379917,0.5936864268787005,0.5527218629728381,0.7586014830734591,FALSE,FALSE,FALSE
Plat_L3:CR1:LINE,Plat_L3,CR1,LINE,5012.485622337062,-0.14661220207453587,0.07675366908578309,-1.9101653878028422,0.05611192212175355,0.2039980102026418,FALSE,FALSE,FALSE
PrimLTR79:ERV1:LTR,PrimLTR79,ERV1,LTR,205.25771645351182,0.2865233069239714,0.2558161053803168,1.120036232660187,0.26269832227476225,0.5028754977299187,FALSE,FALSE,FALSE
SVA_A:SVA:Retroposon,SVA_A,SVA,Retroposon,8353.913246873373,0.6333783706809606,0.2440045930448334,2.5957641320488736,0.009438083016243898,0.05635293362983583,FALSE,TRUE,FALSE
SVA_B:SVA:Retroposon,SVA_B,SVA,Retroposon,4265.7969666178,0.025226160271593075,0.10237666387705832,0.24640537517306255,0.805368445709052,0.9188164415481235,FALSE,FALSE,FALSE
SVA_C:SVA:Retroposon,SVA_C,SVA,Retroposon,4006.6681655668453,0.09042936793812835,0.09567659696535802,0.9451566088922503,0.34457892824253855,0.5808182456495807,FALSE,FALSE,FALSE
SVA_D:SVA:Retroposon,SVA_D,SVA,Retroposon,31605.77105833423,0.2514585356798975,0.0804809335501298,3.124448544365723,0.0017813867542626656,0.014427468960265945,TRUE,FALSE,FALSE
SVA_E:SVA:Retroposon,SVA_E,SVA,Retroposon,4265.478588787888,0.08599258487432332,0.09142353888893676,0.9405956706487694,0.34691210137658957,0.5816150933518834,FALSE,FALSE,FALSE
SVA_F:SVA:Retroposon,SVA_F,SVA,Retroposon,7454.4291405474505,0.15372477514916302,0.2212348720764505,0.6948487537536193,0.48715009099690537,0.7128600616019116,FALSE,FALSE,FALSE
THE1-int:ERVL-MaLR:LTR,THE1-int,ERVL-MaLR,LTR,452.86329050586437,1.097484601568427,0.18639221829490074,5.888038736853488,3.908055317074803e-9,1.3899083692900823e-7,TRUE,TRUE,TRUE
THE1A-int:ERVL-MaLR:LTR,THE1A-int,ERVL-MaLR,LTR,6772.293443417011,0.059805085413759555,0.0723225282433341,0.826921940733892,0.40828130658784756,0.6497550754647068,FALSE,FALSE,FALSE
THE1A:ERVL-MaLR:LTR,THE1A,ERVL-MaLR,LTR,4129.716798444048,0.13079476661446368,0.07851545201775917,1.665847463819983,0.09574379975266369,0.28071121217806055,FALSE,FALSE,FALSE
THE1B-int:ERVL-MaLR:LTR,THE1B-int,ERVL-MaLR,LTR,18974.665111638802,-0.08211448154736707,0.06516875413041572,-1.2600284084461637,0.207659114297054,0.4366713508868642,FALSE,FALSE,FALSE
THE1B:ERVL-MaLR:LTR,THE1B,ERVL-MaLR,LTR,29456.671257892303,-0.012236684210521417,0.06287232786417526,-0.19462750348542282,0.8456845701114365,0.9268901037564491,FALSE,FALSE,FALSE
THE1C-int:ERVL-MaLR:LTR,THE1C-int,ERVL-MaLR,LTR,7993.111005377227,-0.16080200947329307,0.08465594887135805,-1.8994767835825155,0.05750181631235543,0.20539950106334823,FALSE,FALSE,FALSE
THE1C:ERVL-MaLR:LTR,THE1C,ERVL-MaLR,LTR,11059.859076873452,0.0014682156756821386,0.07391477846331315,0.019863628170256543,0.9841521599320754,0.9905799951703851,FALSE,FALSE,FALSE
THE1D-int:ERVL-MaLR:LTR,THE1D-int,ERVL-MaLR,LTR,8226.060771588682,-0.04192103872437869,0.07047237190023381,-0.5948577803472457,0.5519385407664692,0.7586014830734591,FALSE,FALSE,FALSE
THE1D:ERVL-MaLR:LTR,THE1D,ERVL-MaLR,LTR,13339.348988718772,-0.020049235296852496,0.06638003804460958,-0.30203711669129724,0.7626237684401715,0.9027876158958905,FALSE,FALSE,FALSE
UCON49:L2:LINE,UCON49,L2,LINE,130.92141711744011,-0.5110461576630432,0.29233382724478013,-1.7481595013468232,0.08043641212861119,0.2492310042469847,FALSE,FALSE,FALSE
UCON51:LTR:LTR,UCON51,LTR,LTR,20.913440130460714,-0.26281322527767176,0.7335323196936746,-0.35828445212533155,0.7201304522696033,0.8805182510561067,FALSE,FALSE,FALSE
UCON83:SINE:SINE,UCON83,SINE,SINE,10.547424210586325,-0.20653769759152035,1.0740176583992045,-0.19230381919358705,0.8475042269491664,0.9268901037564491,FALSE,FALSE,FALSE
UCON86:L2:LINE,UCON86,L2,LINE,75.55864416172821,-0.10919823357559089,0.3958384126942214,-0.2758656817370191,0.7826512334628491,0.9099208023790766,FALSE,FALSE,FALSE
X1_LINE:CR1:LINE,X1_LINE,CR1,LINE,69.22344532574053,0.1008728152491685,0.3979112837005266,0.2535057923240165,0.7998773856992615,0.9166464180609074,FALSE,FALSE,FALSE
X2_LINE:CR1:LINE,X2_LINE,CR1,LINE,210.62965451069476,-0.1263126862464865,0.23529339890326711,-0.5368305563829935,0.5913846627278823,0.7913502295209148,FALSE,FALSE,FALSE
X5B_LINE:CR1:LINE,X5B_LINE,CR1,LINE,22.273860562533947,-0.01686625863264462,0.7227952768520614,-0.0233347659742618,0.9813832400205581,0.9898538721785655,FALSE,FALSE,FALSE
X6A_LINE:CR1:LINE,X6A_LINE,CR1,LINE,1599.9155014416308,-0.06199725541008598,0.1023309202397729,-0.6058506584795623,0.5446139267960892,0.7550749018969508,FALSE,FALSE,FALSE
X6B_LINE:CR1:LINE,X6B_LINE,CR1,LINE,805.9780988365909,-0.15005771334114387,0.1373982616731938,-1.0921369128967657,0.27477292679096,0.5119914672323582,FALSE,FALSE,FALSE
X7A_LINE:CR1:LINE,X7A_LINE,CR1,LINE,1511.117181622989,-0.12425239853726595,0.1168348222114182,-1.0634877186907967,0.28756083174807456,0.5238858805566259,FALSE,FALSE,FALSE
X7B_LINE:CR1:LINE,X7B_LINE,CR1,LINE,890.0609431702392,-0.02728113875247108,0.13550908318440094,-0.2013233217388599,0.8404457677734585,0.9254987313941946,FALSE,FALSE,FALSE
X7C_LINE:CR1:LINE,X7C_LINE,CR1,LINE,936.3376276271354,-0.19311673961572087,0.12548549857985514,-1.5389566268713295,0.12381488530718493,0.3320674628894337,FALSE,FALSE,FALSE
X7D_LINE:CR1:LINE,X7D_LINE,CR1,LINE,35.88765858632934,-0.38622520923045073,0.5549314354044681,-0.6959872600278016,0.48643680824112645,0.7128600616019116,FALSE,FALSE,FALSE
X8_LINE:CR1:LINE,X8_LINE,CR1,LINE,394.1417481818372,0.050842193099656506,0.18127128746930088,0.2804757102432279,0.7791125583228568,0.9091498897405089,FALSE,FALSE,FALSE
X9_LINE:L1:LINE,X9_LINE,L1,LINE,596.6724325438472,0.26314228176699994,0.1493250288804168,1.7622114908662154,0.0780335713589834,0.24270517631805483,FALSE,FALSE,FALSE
