ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1648	"ENSG00000166855"	"ENSG00000166855"	chr15	-	65156777	65156932	65156843	65156932	65155691	65155856	1648	33,45,16	262,142,178	64,22,18	228,141,111	116	50	0.146596949156	0.4766015556909257	0.051,0.12,0.037	0.108,0.063,0.065	-0.009
1649	"ENSG00000166855"	"ENSG00000166855"	chr15	-	65158574	65158751	65158686	65158751	65157745	65157910	1649	647,310,279	47,9,8	507,271,224	1,3,4	162	50	5.70937519484e-09	2.31800632910504e-06	0.809,0.914,0.915	0.994,0.965,0.945	-0.089
1650	"ENSG00000087502"	"ENSG00000087502"	chr12	-	29343119	29343282	29343162	29343282	29341733	29341816	1650	399,130,165	2,5,3	349,111,137	0,11,4	93	50	0.141849855196	0.4661466364141691	0.991,0.933,0.967	1.0,0.844,0.948	0.033
1651	"ENSG00000114062"	"ENSG00000114062"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407262	1651	3,8,6	14,0,0	39,7,7	5,0,0	98	50	0.747476452887	1.0	0.099,1.0,1.0	0.799,1.0,1.0	-0.233
1652	"ENSG00000205838"	"ENSG00000205838"	chr5	+	34839163	34839259	34839163	34839196	34840664	34840739	1652	12,6,3	0,0,0	11,4,6	0,0,2	113	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.57	0.143
1653	"ENSG00000141456"	"ENSG00000141456"	chr17	-	4676356	4676507	4676500	4676507	4676035	4676162	1653	514,378,421	0,2,0	624,395,295	0,0,0	194	50	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
1654	"ENSG00000100889"	"ENSG00000100889"	chr14	+	24099048	24099247	24099048	24099236	24099557	24099720	1654	0,0,1	28,27,36	0,4,0	21,25,15	61	50	0.869900548987	1.0	0.0,0.0,0.022	0.0,0.116,0.0	-0.031
1655	"ENSG00000141552"	"ENSG00000141552"	chr17	+	81894466	81894624	81894466	81894586	81899919	81900254	1655	9,8,7	295,316,296	21,7,1	281,241,176	88	50	0.146630214402	0.4766015556909257	0.017,0.014,0.013	0.041,0.016,0.003	-0.005
1656	"ENSG00000110171"	"ENSG00000110171"	chr11	-	6458064	6458296	6458069	6458296	6457695	6457847	1656	31,6,10	1,2,2	5,18,17	0,1,4	55	50	0.869832051957	1.0	0.966,0.732,0.82	1.0,0.942,0.794	-0.073
1657	"ENSG00000166840"	"ENSG00000166840"	chr11	+	58947045	58947165	58947045	58947068	58947857	58947965	1657	8,1,1	0,0,0	7,1,0	0,1,0	147	50	1	1.0	1.0,1.0,1.0	1.0,0.254,NA	0.373
1658	"ENSG00000143774"	"ENSG00000143774"	chr1	+	228141123	228141507	228141123	228141288	228145510	228145624	1658	227,127,83	100,32,27	296,108,116	44,31,40	269	50	0.121836785101	0.4147279590404466	0.297,0.425,0.364	0.556,0.393,0.35	-0.071
1659	"ENSG00000143774"	"ENSG00000143774"	chr1	+	228145510	228145649	228145510	228145624	228146025	228146067	1659	36,16,10	343,244,226	34,25,21	495,228,160	75	50	0.273929055307	0.7260339234427667	0.065,0.042,0.029	0.044,0.068,0.08	-0.019
1660	"ENSG00000132781"	"ENSG00000132781"	chr1	-	45332917	45333324	45333284	45333324	45332762	45332834	1660	214,183,107	5,0,1	303,145,154	0,0,6	417	50	0.471015336937	1.0	0.837,1.0,0.928	1.0,1.0,0.755	0.003
1661	"ENSG00000132781"	"ENSG00000132781"	chr1	-	45338185	45338656	45338506	45338656	45334390	45334511	1661	71,29,19	2,0,1	152,31,16	0,1,0	371	50	0.816720353585	1.0	0.827,1.0,0.719	1.0,0.807,1.0	-0.087
1662	"ENSG00000143761"	"ENSG00000143761"	chr1	+	228082659	228082850	228082659	228082765	228097077	228097262	1662	27,53,37	1691,1361,1339	16,27,21	1466,1054,776	135	50	0.577562147618	1.0	0.006,0.014,0.01	0.004,0.009,0.01	0.002
1663	"ENSG00000143761"	"ENSG00000143761"	chr1	+	228083149	228083374	228083149	228083309	228097077	228097262	1663	17,7,3	4,0,1	4,8,15	0,0,0	115	50	0.00826386649448	0.05943064052229901	0.649,1.0,0.566	1.0,1.0,1.0	-0.262
1665	"ENSG00000161996"	"ENSG00000161996"	chr16	+	653745	655147	653745	653803	655306	655468	1665	378,337,183	0,2,2	608,428,220	0,1,0	1394	50	0.255904795311	0.6977233308052052	1.0,0.858,0.766	1.0,0.939,1.0	-0.105
1666	"ENSG00000161996"	"ENSG00000161996"	chr16	+	655772	655889	655772	655885	656301	656537	1666	44,11,16	0,9,0	24,18,13	1,0,3	54	50	0.331046160838	0.8192867503255123	1.0,0.531,1.0	0.957,1.0,0.8	-0.075
1667	"ENSG00000161996"	"ENSG00000161996"	chr16	+	660611	660870	660611	660714	661050	661172	1667	6,61,34	39,20,28	25,73,21	68,23,26	206	50	0.903087393339	1.0	0.036,0.425,0.228	0.082,0.435,0.164	0.003
1668	"ENSG00000161996"	"ENSG00000161996"	chr16	+	662672	663064	662672	662844	665678	665801	1668	134,121,114	5,19,5	106,146,137	25,7,12	270	50	0.344979705144	0.838693175380024	0.832,0.541,0.809	0.44,0.794,0.679	0.09
1669	"ENSG00000167543"	"ENSG00000167543"	chr17	+	29568277	29568548	29568277	29568508	29569017	29569086	1669	22,50,28	19,0,6	25,27,44	28,2,5	90	50	0.664999359966	1.0	0.391,1.0,0.722	0.332,0.882,0.83	0.023
1672	"ENSG00000205309"	"ENSG00000205309"	chr17	+	17344793	17344926	17344793	17344908	17346804	17347661	1672	1,3,9	8,12,8	9,5,4	29,5,6	68	50	0.70209353403	1.0	0.084,0.155,0.453	0.186,0.424,0.329	-0.082
1675	"ENSG00000213918"	"ENSG00000213918"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	1675	8,0,3	1,0,3	12,4,0	0,9,2	79	50	1	1.0	0.835,NA,0.388	1.0,0.22,0.0	0.205
1677	"ENSG00000006432"	"ENSG00000006432"	chr14	-	70739897	70740164	70740041	70740164	70738244	70738398	1677	17,19,7	17,8,2	3,12,5	3,5,12	194	50	0.212922484187	0.61844485981731	0.205,0.38,0.474	0.205,0.382,0.097	0.125
1678	"ENSG00000006432"	"ENSG00000006432"	chr14	-	70749552	70750081	70749932	70750081	70748828	70749004	1678	2,4,7	20,18,7	0,0,0	0,6,13	430	50	1	1.0	0.011,0.025,0.104	NA,0.0,0.0	0.047
1680	"ENSG00000134532"	"ENSG00000134532"	chr12	-	23895792	23896024	23895897	23896024	23845982	23846193	1680	13,1,3	0,2,1	31,1,2	0,0,0	155	50	0.126617773943	0.426773568625991	1.0,0.139,0.492	1.0,1.0,1.0	-0.456
1681	"ENSG00000258315"	"ENSG00000258315"	chr17	+	7016494	7016685	7016494	7016525	7016909	7017014	1681	2361,2032,2037	5,28,21	1529,1131,994	0,16,11	210	50	0.487261069425	1.0	0.991,0.945,0.958	1.0,0.944,0.956	-0.002
1682	"ENSG00000258315"	"ENSG00000258315"	chr17	+	7016494	7016685	7016494	7016525	7016949	7017014	1682	1925,1581,1559	0,2,0	1216,840,741	0,0,1	210	50	1	1.0	1.0,0.995,1.0	1.0,1.0,0.994	0.0
1683	"ENSG00000258315"	"ENSG00000258315"	chr17	+	7016494	7016685	7016494	7016525	7017256	7017520	1683	1957,1604,1578	0,1,5	1233,845,756	5,1,0	210	50	1	1.0	1.0,0.997,0.987	0.983,0.995,1.0	0.002
1684	"ENSG00000185046"	"ENSG00000185046"	chr12	-	99244341	99244414	99244353	99244414	99154288	99154395	1684	67,15,11	7,0,1	83,49,34	0,0,0	62	50	0.00154283564487	0.016868221920762736	0.885,1.0,0.899	1.0,1.0,1.0	-0.072
1686	"ENSG00000029534"	"ENSG00000029534"	chr8	-	41661800	41661941	41661875	41661941	41655300	41655753	1686	31,29,47	0,0,3	56,35,12	3,0,0	125	50	0.713681714734	1.0	1.0,1.0,0.862	0.882,1.0,1.0	-0.007
1687	"ENSG00000175061"	"ENSG00000175061"	chr17	+	16439326	16439414	16439326	16439393	16440184	16440253	1687	1774,1533,1456	74,48,51	2620,1666,1387	47,83,59	71	50	0.696454757226	1.0	0.944,0.957,0.953	0.975,0.934,0.943	0.001
1688	"ENSG00000175061"	"ENSG00000175061"	chr17	+	16439326	16439703	16439326	16439393	16440184	16440253	1688	1935,1963,1625	74,48,51	2403,2059,1569	47,83,59	360	50	0.957168124734	1.0	0.784,0.85,0.816	0.877,0.775,0.787	0.004
1689	"ENSG00000175061"	"ENSG00000175061"	chr17	+	16439326	16439703	16439326	16439414	16440184	16440253	1689	1440,1522,1259	1279,1092,1090	1701,1564,1168	1918,1171,986	339	50	0.31690190203	0.7986929427008916	0.142,0.171,0.146	0.116,0.165,0.149	0.01
1690	"ENSG00000175061"	"ENSG00000175061"	chr17	+	16463163	16463317	16463163	16463247	16463718	16463986	1690	34,9,19	5,2,1	27,5,16	34,0,9	120	50	0.0685987015913	0.27672146327565816	0.739,0.652,0.888	0.249,1.0,0.426	0.201
1691	"ENSG00000181392"	"ENSG00000181392"	chr19	-	36006422	36006671	36006601	36006671	36005332	36005437	1691	224,198,177	0,4,3	207,182,141	0,6,3	229	50	0.50665468976	1.0	1.0,0.915,0.928	1.0,0.869,0.911	0.021
1693	"ENSG00000150093"	"ENSG00000150093"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	1693	74,17,17	0,0,0	46,14,17	3,1,0	181	50	0.174593995861	0.5362701413447222	1.0,1.0,1.0	0.809,0.795,1.0	0.132
1695	"ENSG00000149577"	"ENSG00000149577"	chr11	+	117181415	117181537	117181415	117181514	117181806	117181971	1695	118,78,52	18,3,1	126,53,42	0,2,0	73	50	4.70855281309e-06	0.00025033805789595166	0.818,0.947,0.973	1.0,0.948,1.0	-0.07
1696	"ENSG00000149577"	"ENSG00000149577"	chr11	+	117189334	117190025	117189334	117189401	117190165	117190289	1696	223,81,112	7,0,1	320,102,87	0,0,0	674	50	5.86329276543e-05	0.0014154305670492097	0.703,1.0,0.893	1.0,1.0,1.0	-0.135
1697	"ENSG00000121753"	"ENSG00000121753"	chr1	-	31735182	31735665	31735579	31735665	31732971	31733143	1697	126,34,27	37,15,17	66,40,9	46,14,9	447	50	0.0997445763452	0.3601125933368336	0.276,0.202,0.151	0.138,0.242,0.101	0.049
1698	"ENSG00000115806"	"ENSG00000115806"	chr2	+	170948349	170948430	170948349	170948380	170949538	170949742	1698	478,322,261	2,2,1	413,259,165	0,0,2	100	50	1	1.0	0.992,0.988,0.992	1.0,1.0,0.976	-0.001
1699	"ENSG00000143493"	"ENSG00000143493"	chr1	-	211952568	211952701	211952610	211952701	211946606	211946705	1699	162,75,86	0,1,0	158,75,80	0,1,0	92	50	1	1.0	1.0,0.976,1.0	1.0,0.976,1.0	0.0
1700	"ENSG00000167619"	"ENSG00000167619"	chr19	+	42314791	42314893	42314791	42314851	42314992	42315077	1700	0,6,6	1,0,0	2,20,14	0,0,1	92	50	1	1.0	0.0,1.0,1.0	1.0,1.0,0.884	-0.295
1701	"ENSG00000101871"	"ENSG00000101871"	chrX	-	10566887	10567603	10567001	10567603	10523091	10523187	1701	127,23,38	0,4,1	121,139,99	0,2,0	164	50	0.0958266484956	0.35107613796665266	1.0,0.637,0.921	1.0,0.955,1.0	-0.132
1702	"ENSG00000132676"	"ENSG00000132676"	chr1	+	155689090	155689243	155689090	155689174	155709772	155709824	1702	96,96,56	202,126,109	103,34,60	140,88,70	119	50	0.485954829672	1.0	0.166,0.242,0.178	0.236,0.14,0.265	-0.018
1703	"ENSG00000137731"	"ENSG00000137731"	chr11	-	117824161	117824744	117824653	117824744	117822678	117822717	1703	281,434,190	2,12,21	37,68,30	3,13,4	542	50	0.003036467772	0.02831078302662213	0.928,0.769,0.455	0.532,0.325,0.409	0.295
1704	"ENSG00000160410"	"ENSG00000160410"	chr19	+	40577556	40577709	40577556	40577630	40578153	40578212	1704	17,20,16	110,82,81	46,11,15	161,52,35	129	50	0.0627949092616	0.2591885995954765	0.057,0.086,0.071	0.1,0.076,0.142	-0.035
1705	"ENSG00000160410"	"ENSG00000160410"	chr19	+	40577556	40577709	40577556	40577630	40578461	40578542	1705	19,20,16	0,0,0	42,11,15	5,4,0	129	50	1.2482784539e-05	0.00048476622392325215	1.0,1.0,1.0	0.765,0.516,1.0	0.24
1706	"ENSG00000197045"	"ENSG00000197045"	chr14	-	54482121	54482202	54482152	54482202	54481394	54481458	1706	18,3,2	146,148,133	3,3,3	215,143,120	81	50	0.00374284434731	0.03336435699618056	0.071,0.012,0.009	0.009,0.013,0.015	0.018
1707	"ENSG00000174720"	"ENSG00000174720"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451	1707	461,241,237	0,0,0	524,254,347	0,4,0	119	50	1	1.0	1.0,1.0,1.0	1.0,0.964,1.0	0.012
1708	"ENSG00000174720"	"ENSG00000174720"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451	1708	1310,701,632	0,0,0	1577,640,818	0,4,0	222	50	1	1.0	1.0,1.0,1.0	1.0,0.973,1.0	0.009
1709	"ENSG00000174720"	"ENSG00000174720"	chr4	+	112644667	112644871	112644667	112644768	112646350	112646451	1709	867,461,400	18,1,5	1053,399,498	0,13,27	153	50	0.084194247943	0.32051068595366183	0.94,0.993,0.963	1.0,0.909,0.858	0.043
1711	"ENSG00000197601"	"ENSG00000197601"	chr11	+	13711927	13712055	13711927	13712046	13712965	13713033	1711	2,0,0	150,56,49	11,3,2	144,60,57	59	50	0.000442141020905	0.006452947056737679	0.011,0.0,0.0	0.061,0.041,0.029	-0.04
1712	"ENSG00000140199"	"ENSG00000140199"	chr15	-	34237389	34237550	34237418	34237550	34236707	34236815	1712	5,1,2	36,29,45	0,10,2	144,45,47	79	50	0.877656912335	1.0	0.081,0.021,0.027	0.0,0.123,0.026	-0.007
1713	"ENSG00000247595"	"ENSG00000247595"	chr11	+	18601091	18601180	18601091	18601164	18603157	18603195	1713	1,2,3	0,0,0	0,2,0	0,2,0	66	50	1	1.0	1.0,1.0,1.0	NA,0.431,NA	0.569
1714	"ENSG00000197256"	"ENSG00000197256"	chr19	-	11195555	11195820	11195621	11195820	11194474	11194590	1714	227,49,69	34,7,19	423,199,240	73,44,77	116	50	0.257945732492	0.7020527392285568	0.742,0.751,0.61	0.714,0.661,0.573	0.052
1715	"ENSG00000135686"	"ENSG00000135686"	chr16	+	84656870	84657944	84656870	84657913	84659759	84659917	1715	106,95,55	10,4,5	100,46,41	0,11,7	81	50	0.529457926435	1.0	0.867,0.936,0.872	1.0,0.721,0.783	0.057
1716	"ENSG00000126773"	"ENSG00000126773"	chr14	+	60124217	60125251	60124217	60124310	60125636	60125823	1716	4449,1783,1307	9,4,6	4722,2269,1957	25,6,22	991	50	0.00118965568479	0.013996180114754894	0.961,0.957,0.917	0.905,0.95,0.818	0.054
1717	"ENSG00000157954"	"ENSG00000157954"	chr7	+	5193117	5193345	5193117	5193171	5199575	5199658	1717	29,8,20	26,12,15	30,9,14	55,12,15	224	50	0.0843169876958	0.32051068595366183	0.199,0.13,0.229	0.109,0.143,0.172	0.045
1718	"ENSG00000130038"	"ENSG00000130038"	chr12	-	3648359	3648613	3648541	3648613	3644594	3644640	1718	4,2,0	2,4,0	0,0,0	0,2,6	232	50	1	1.0	0.301,0.097,NA	NA,0.0,0.0	0.199
1720	"ENSG00000072756"	"ENSG00000072756"	chr3	+	3127019	3128018	3127019	3127289	3129013	3129188	1720	129,49,53	0,0,2	164,80,45	3,0,0	779	50	0.624543553649	1.0	1.0,1.0,0.63	0.778,1.0,1.0	-0.049
1721	"ENSG00000072756"	"ENSG00000072756"	chr3	+	3146429	3146623	3146429	3146563	3147449	3147703	1721	214,75,95	2,6,2	162,72,95	0,2,1	110	50	0.0179693502309	0.10408705334785913	0.98,0.85,0.956	1.0,0.942,0.977	-0.044
1722	"ENSG00000150054"	"ENSG00000150054"	chr10	-	28059515	28059743	28059649	28059743	28058494	28058603	1722	0,6,0	60,11,10	0,0,0	38,9,5	184	50	0.614896794146	1.0	0.0,0.129,0.0	0.0,0.0,0.0	0.043
1723	"ENSG00000137871"	"ENSG00000137871"	chr15	-	56666678	56666986	56666799	56666986	56666394	56666535	1723	353,129,127	16,4,4	678,244,196	45,13,15	171	50	0.0232328458342	0.12485907279848038	0.866,0.904,0.903	0.815,0.846,0.793	0.073
1724	"ENSG00000137871"	"ENSG00000137871"	chr15	-	56917064	56917212	56917146	56917212	56890013	56890167	1724	85,19,22	9,0,0	102,45,50	4,1,5	132	50	0.796832928469	1.0	0.782,1.0,1.0	0.906,0.945,0.791	0.047
1725	"ENSG00000035403"	"ENSG00000035403"	chr10	+	74074742	74077748	74074742	74074903	74082453	74082544	1725	704,51,88	462,194,228	751,67,116	401,246,188	2895	50	0.137232600937	0.4549805527914303	0.026,0.005,0.007	0.031,0.005,0.011	-0.003
1726	"ENSG00000166411"	"ENSG00000166411"	chr15	+	78155212	78155275	78155212	78155251	78156907	78157162	1726	80,47,33	0,0,0	109,56,34	0,1,0	74	50	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
1727	"ENSG00000166411"	"ENSG00000166411"	chr15	+	78155212	78155275	78155212	78155251	78157547	78157631	1727	156,143,90	0,0,0	94,142,85	0,0,2	74	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.966	0.011
1728	"ENSG00000184900"	"ENSG00000184900"	chr21	-	44808996	44809118	44809046	44809118	44805616	44807040	1728	3,8,9	309,274,234	7,6,5	355,300,222	100	50	0.925889145467	1.0	0.005,0.014,0.019	0.01,0.01,0.011	0.002
1729	"ENSG00000184900"	"ENSG00000184900"	chr21	-	44813861	44814104	44813975	44814104	44809046	44809118	1729	2,9,1	252,206,129	17,1,3	350,185,147	164	50	0.951513602095	1.0	0.002,0.013,0.002	0.015,0.002,0.006	-0.002
1731	"ENSG00000141736"	"ENSG00000141736"	chr17	+	39706989	39707204	39706989	39707141	39708320	39708534	1731	28,14,9	129,115,122	23,12,5	95,56,42	113	50	0.142847563209	0.46819464752617024	0.088,0.051,0.032	0.097,0.087,0.05	-0.021
1732	"ENSG00000141736"	"ENSG00000141736"	chr17	+	39706989	39707204	39706989	39707141	39711927	39712047	1732	22,13,7	0,0,0	13,8,2	0,0,1	113	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.469	0.177
1733	"ENSG00000115514"	"ENSG00000115514"	chr2	-	99332983	99333242	99333021	99333242	99327534	99327653	1733	12,3,4	171,95,94	55,6,11	170,80,33	88	50	2.83328009942e-08	6.025442344766534e-06	0.038,0.018,0.024	0.155,0.041,0.159	-0.092
1734	"ENSG00000124006"	"ENSG00000124006"	chr2	-	219556453	219556723	219556577	219556723	219556019	219556292	1734	212,132,171	4,0,1	499,408,371	0,1,3	174	50	0.670927792647	1.0	0.938,1.0,0.98	1.0,0.992,0.973	-0.016
1735	"ENSG00000164344"	"ENSG00000164344"	chr4	+	186250242	186250433	186250242	186250402	186251218	186251328	1735	5,4,1	1,0,0	8,0,0	0,0,0	81	50	1	1.0	0.755,1.0,1.0	1.0,NA,NA	-0.082
1736	"ENSG00000149100"	"ENSG00000149100"	chr11	+	32593865	32595013	32593865	32593949	32595965	32596047	1736	3223,1702,1648	0,1,0	3079,1787,1660	0,0,0	1114	50	1	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004
1740	"ENSG00000028203"	"ENSG00000028203"	chr12	+	95242163	95242314	95242163	95242264	95243940	95244009	1740	2,0,1	0,0,1	0,0,1	2,1,0	100	50	1	1.0	1.0,NA,0.333	0.0,0.0,1.0	0.333
1741	"ENSG00000028203"	"ENSG00000028203"	chr12	+	95258244	95258287	95258244	95258282	95262905	95263081	1741	4,0,3	0,1,1	0,2,4	0,0,2	55	50	1	1.0	1.0,0.0,0.732	NA,1.0,0.645	-0.245
1742	"ENSG00000028203"	"ENSG00000028203"	chr12	+	95282312	95282644	95282312	95282359	95287663	95287857	1742	1989,1090,1051	1,1,1	1955,960,892	6,0,0	335	50	1	1.0	0.997,0.994,0.994	0.98,1.0,1.0	0.002
1743	"ENSG00000198223"	"ENSG00000198223"	chrX	+	1274754	1274842	1274754	1274818	1282677	1282779	1743	41,30,57	13,32,56	14,5,0	0,5,8	74	50	0.836096420611	1.0	0.681,0.388,0.407	1.0,0.403,0.0	0.024
1744	"ENSG00000163435"	"ENSG00000163435"	chr1	+	202011128	202011299	202011128	202011293	202011956	202012178	1744	747,587,608	2,0,1	88,116,80	0,0,0	56	50	1	1.0	0.997,1.0,0.998	1.0,1.0,1.0	-0.002
1746	"ENSG00000159176"	"ENSG00000159176"	chr1	-	201488854	201488984	201488872	201488984	201485282	201485376	1746	561,493,394	0,0,0	564,532,435	0,0,1	68	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
1747	"ENSG00000163395"	"ENSG00000163395"	chr1	+	201215538	201216144	201215538	201215838	201216453	201216753	1747	36,382,99	0,3,1	20,247,35	0,4,1	356	50	0.443808275509	0.9797566774212526	1.0,0.947,0.933	1.0,0.897,0.831	0.051
1748	"ENSG00000170291"	"ENSG00000170291"	chr17	+	7254582	7254803	7254582	7254766	7256856	7257038	1748	301,155,139	25,8,6	256,146,102	2,1,5	87	50	1.35525346808e-05	0.0005073180156037583	0.874,0.918,0.93	0.987,0.988,0.921	-0.058
1752	"ENSG00000167085"	"ENSG00000167085"	chr17	-	49414739	49414858	49414834	49414858	49413176	49413291	1752	10,8,33	595,515,422	11,16,4	405,453,363	145	50	0.550841786866	1.0	0.006,0.005,0.026	0.009,0.012,0.004	0.004
1753	"ENSG00000226067"	"ENSG00000226067"	chr1	+	120952438	120952785	120952438	120952625	120953222	120953449	1753	28,16,17	1,0,1	60,20,17	0,0,1	210	50	1	1.0	0.87,1.0,0.802	1.0,1.0,0.802	-0.043
1754	"ENSG00000167733"	"ENSG00000167733"	chr19	+	5684818	5685119	5684818	5684905	5686415	5686527	1754	51,56,65	2,0,1	50,63,48	0,1,0	264	50	0.763492881374	1.0	0.828,1.0,0.925	1.0,0.923,1.0	-0.057
1755	"ENSG00000167733"	"ENSG00000167733"	chr19	+	5684818	5685119	5684818	5684905	5686899	5686991	1755	46,58,66	0,0,0	53,64,47	0,0,3	264	50	0.689786425538	1.0	1.0,1.0,1.0	1.0,1.0,0.748	0.084
1756	"ENSG00000167733"	"ENSG00000167733"	chr19	+	5684818	5685119	5684818	5684905	5687281	5687375	1756	46,52,63	0,0,1	47,60,46	0,0,0	264	50	1	1.0	1.0,1.0,0.923	1.0,1.0,1.0	-0.026
1757	"ENSG00000070476"	"ENSG00000070476"	chr3	-	126461269	126462220	126461534	126462220	126439631	126439727	1757	563,264,166	0,2,1	803,283,218	0,2,1	315	50	1	1.0	1.0,0.954,0.963	1.0,0.957,0.972	-0.004
1758	"ENSG00000070476"	"ENSG00000070476"	chr3	-	126461269	126462220	126461534	126462220	126441764	126441946	1758	563,263,166	0,0,0	803,283,218	8,0,2	315	50	0.00687422739498	0.05177116280941093	1.0,1.0,1.0	0.941,1.0,0.945	0.038
1759	"ENSG00000070476"	"ENSG00000070476"	chr3	-	126461269	126462220	126461534	126462220	126459652	126459737	1759	563,263,168	41,20,26	817,283,219	28,27,26	315	50	0.372843349664	0.8810150262430815	0.685,0.676,0.506	0.822,0.625,0.572	-0.051
1760	"ENSG00000138381"	"ENSG00000138381"	chr2	+	189666040	189667596	189666040	189666153	189667763	189667945	1760	5509,2292,2353	0,3,1	6063,2788,2452	0,0,0	1493	50	1	1.0	1.0,0.962,0.987	1.0,1.0,1.0	-0.017
1761	"ENSG00000136861"	"ENSG00000136861"	chr9	-	120571973	120572041	120571976	120572041	120568320	120568388	1761	108,41,49	10,0,1	73,40,34	0,0,0	53	50	0.00237481449547	0.023258599861335567	0.911,1.0,0.979	1.0,1.0,1.0	-0.037
1762	"ENSG00000156990"	"ENSG00000156990"	chr3	-	9838984	9839171	9839031	9839171	9837848	9838207	1762	1,3,1	45,35,52	8,5,4	41,26,18	97	50	0.00015407722339	0.0028201183592612296	0.011,0.042,0.01	0.091,0.09,0.103	-0.074
1763	"ENSG00000140254"	"ENSG00000140254"	chr15	-	45129822	45129877	45129851	45129877	45129459	45129615	1763	4,4,1	5,3,1	4,2,2	0,4,0	79	50	0.029418833979	0.14795553215114188	0.336,0.458,0.388	1.0,0.24,1.0	-0.353
1764	"ENSG00000135679"	"ENSG00000135679"	chr12	+	68835828	68835984	68835828	68835843	68836671	68836749	1764	1712,574,616	0,1,0	822,265,293	0,3,0	191	50	1	1.0	1.0,0.993,1.0	1.0,0.959,1.0	0.011
1765	"ENSG00000171595"	"ENSG00000171595"	chr17	+	74312002	74312230	74312002	74312075	74314120	74314271	1765	20,48,32	0,8,3	7,22,5	0,0,0	205	50	2.61583107841e-06	0.0001797277168642932	1.0,0.594,0.722	1.0,1.0,1.0	-0.228
1766	"ENSG00000116922"	"ENSG00000116922"	chr1	-	37689605	37689883	37689657	37689883	37686272	37686452	1766	88,77,41	6,0,1	165,69,79	0,2,0	102	50	0.0231287567535	0.12485907279848038	0.878,1.0,0.953	1.0,0.944,1.0	-0.038
1767	"ENSG00000116922"	"ENSG00000116922"	chr1	-	37690215	37690520	37690333	37690520	37689605	37689883	1767	89,93,85	8,4,1	125,113,50	16,0,6	168	50	0.381079490208	0.8933863534220096	0.768,0.874,0.962	0.699,1.0,0.713	0.064
1768	"ENSG00000141367"	"ENSG00000141367"	chr17	+	59644275	59644495	59644275	59644483	59647397	59647666	1768	4,6,1	378,225,198	10,0,2	292,155,123	62	50	0.568610339818	1.0	0.008,0.021,0.004	0.027,0.0,0.013	-0.002
1769	"ENSG00000131470"	"ENSG00000131470"	chr17	-	42573818	42574210	42574098	42574210	42573477	42573623	1769	169,36,74	18,22,13	95,44,63	10,11,5	330	50	0.22386399218	0.6414928338562333	0.587,0.199,0.463	0.59,0.377,0.656	-0.125
1770	"ENSG00000131470"	"ENSG00000131470"	chr17	-	42573818	42574210	42574195	42574210	42573477	42573623	1770	272,88,149	0,0,2	234,92,121	0,0,0	427	50	1	1.0	1.0,1.0,0.897	1.0,1.0,1.0	-0.034
1771	"ENSG00000131470"	"ENSG00000131470"	chr17	-	42574098	42574210	42574195	42574210	42573477	42573623	1771	121,74,88	0,0,2	149,59,63	0,0,0	147	50	1	1.0	1.0,1.0,0.937	1.0,1.0,1.0	-0.021
1772	"ENSG00000131470"	"ENSG00000131470"	chr17	-	42577079	42577302	42577212	42577302	42574098	42574210	1772	42,9,18	20,21,25	43,18,29	0,13,24	183	50	0.0410484874978	0.18821616546732525	0.365,0.105,0.164	1.0,0.274,0.248	-0.296
1773	"ENSG00000004809"	"ENSG00000004809"	chr6	-	110456537	110457017	110456899	110457017	110446872	110446990	1773	76,19,38	0,1,0	11,16,5	0,0,0	412	50	1	1.0	1.0,0.698,1.0	1.0,1.0,1.0	-0.101
1774	"ENSG00000099250"	"ENSG00000099250"	chr10	-	33202890	33202995	33202911	33202995	33197649	33197709	1774	188,211,58	46,40,14	209,143,130	72,35,16	71	50	0.747443147939	1.0	0.742,0.788,0.745	0.672,0.742,0.851	0.003
1775	"ENSG00000135913"	"ENSG00000135913"	chr2	-	218562672	218562813	218562717	218562813	218560819	218560883	1775	66,29,44	13,1,0	19,45,40	0,0,2	95	50	0.000647256627391	0.008577590795039185	0.728,0.939,1.0	1.0,1.0,0.913	-0.082
